block_geoid,geometry,aland10,awater10,blockce10,countyfp10,funcstat10,geoid10,intptlat10,intptlon10,mtfcc10,name10,statefp10,tractce10,uace10,ur10
60750261003,"POLYGON ((-122.44796 37.717000000000006, -122.44849599999999 37.717314, -122.44872699999999 37.717450000000014, -122.44868599999998 37.717596, -122.448674 37.717687999999995, -122.448666 37.71775099999999, -122.44859500000001 37.718309999999995, -122.448582 37.718410999999996, -122.448303 37.718589, -122.447951 37.718924, -122.44756199999999 37.719481, -122.447539 37.719612, -122.44713500000002 37.720197999999975, -122.44680800000002 37.72058500000001, -122.446609 37.72072399999998, -122.44645 37.720707999999995, -122.445408 37.720296999999995, -122.445203 37.72018999999999, -122.44512799999998 37.720086999999985, -122.44502500000002 37.720067, -122.443735 37.71901299999998, -122.443696 37.718928999999996, -122.444191 37.71846999999999, -122.444293 37.71837599999999, -122.444706 37.717994999999995, -122.445246 37.717521000000005, -122.445808 37.717079999999996, -122.446945 37.716187, -122.44735299999998 37.71651499999999, -122.44796 37.717000000000006))",539.0,0.0,3009,075,S,060750261003009,+37.7185830,-122.4481997,G5040,Block 3009,06,026100,,
60750312022,"POLYGON ((-122.45337800000001 37.71776799999999, -122.45254800000002 37.718721, -122.45229400000001 37.718719, -122.45223199999998 37.718759999999996, -122.45164600000001 37.71968599999999, -122.45092700000002 37.720813, -122.450118 37.722083, -122.44955900000001 37.722961000000005, -122.44948400000001 37.72300299999999, -122.449178 37.723002999999984, -122.448098 37.72300499999999, -122.447878 37.723004999999986, -122.44790799999998 37.722916000000005, -122.44799 37.722668999999996, -122.448122 37.721996999999995, -122.44820200000001 37.72140799999999, -122.44822200000002 37.721262, -122.44834900000001 37.720228999999996, -122.44840900000001 37.719656, -122.44843399999998 37.719410999999994, -122.44851700000001 37.718922000000006, -122.448582 37.718410999999996, -122.448605 37.71839600000001, -122.448887 37.71817, -122.44908499999998 37.71788199999998, -122.449262 37.717538, -122.449572 37.717115, -122.44990399999999 37.71672499999998, -122.45037800000001 37.71616899999998, -122.451155 37.71658300000002, -122.45189500000001 37.71697799999998, -122.45264200000001 37.717376, -122.45337800000001 37.71776799999999))",715.0,0.0,2002,075,S,060750312022002,+37.7216269,-122.4482549,G5040,Block 2002,06,031202,,
60750314001,"POLYGON ((-122.45608000000001 37.715788, -122.45608699999998 37.71663000000001, -122.45609400000002 37.71747699999999, -122.456108 37.71823499999999, -122.455111 37.71823699999998, -122.45418899999999 37.718239, -122.454082 37.718174, -122.45405 37.718126000000005, -122.45337800000001 37.71776799999999, -122.45264200000001 37.717376, -122.45189500000001 37.71697799999998, -122.45315800000002 37.715471, -122.45351300000002 37.71579499999999, -122.453668 37.715837, -122.45597599999998 37.715823, -122.45608000000001 37.715788))",15047.0,0.0,1001,075,S,060750314001001,+37.7170414,-122.4551992,G5040,Block 1001,06,031400,,
60750261004,"POLYGON ((-122.44713500000002 37.720197999999975, -122.447539 37.719612, -122.44756199999999 37.719481, -122.447951 37.718924, -122.448303 37.718589, -122.448582 37.718410999999996, -122.44851700000001 37.718922000000006, -122.44843399999998 37.719410999999994, -122.44840900000001 37.719656, -122.44834900000001 37.720228999999996, -122.44822200000002 37.721262, -122.44820200000001 37.72140799999999, -122.448122 37.721996999999995, -122.44799 37.722668999999996, -122.44790799999998 37.722916000000005, -122.447878 37.723004999999986, -122.447639 37.72300599999999, -122.447453 37.72300599999998, -122.44732800000001 37.72300599999998, -122.447272 37.722957, -122.44721700000001 37.722995999999995, -122.444811 37.72299799999999, -122.444747 37.72296699999999, -122.44460699999999 37.72297499999999, -122.444498 37.72297, -122.443378 37.723102, -122.44327400000002 37.723085000000005, -122.443163 37.723121000000006, -122.44265000000001 37.72317999999998, -122.44255400000002 37.72316799999999, -122.44243799999998 37.72321099999999, -122.44115199999999 37.72335999999999, -122.44104999999999 37.723342, -122.440958 37.723383, -122.439957 37.72349899999998, -122.43985 37.723481, -122.439763 37.723521, -122.43890399999998 37.72362, -122.43880899999999 37.72360099999999, -122.43934999999999 37.72273299999999, -122.43976500000001 37.722069000000005, -122.44010900000002 37.721517, -122.44047300000001 37.720934, -122.44070100000002 37.72056799999999, -122.440947 37.720183999999996, -122.44140100000001 37.719865, -122.442552 37.71962099999998, -122.44308600000001 37.719383, -122.443696 37.718928999999996, -122.443735 37.71901299999998, -122.44502500000002 37.720067, -122.44512799999998 37.720086999999985, -122.445203 37.72018999999999, -122.445408 37.720296999999995, -122.44645 37.720707999999995, -122.446609 37.72072399999998, -122.44680800000002 37.72058500000001, -122.44713500000002 37.720197999999975))",316.0,0.0,4012,075,S,060750261004012,+37.7229596,-122.4474766,G5040,Block 4012,06,026100,,
60750604001,"POLYGON ((-122.498169 37.708132, -122.498233 37.708132, -122.50248500000002 37.708133, -122.502778 37.70813300000001, -122.50283199999998 37.708133000000004, -122.502847 37.70834, -122.50292199999998 37.708518999999995, -122.50297 37.70876399999999, -122.503004 37.708964, -122.503022 37.70910900000001, -122.503232 37.70964199999999, -122.50326999999999 37.71004399999998, -122.50333300000001 37.710322000000005, -122.503426 37.710623, -122.503502 37.710901, -122.50343500000001 37.711025, -122.50352599999998 37.71128, -122.50358499999999 37.711391, -122.503652 37.711814999999994, -122.50396999999998 37.711976, -122.504033 37.71213600000001, -122.50409499999999 37.712565, -122.504126 37.712820000000015, -122.504199 37.71300699999999, -122.50419700000002 37.713276, -122.50430399999999 37.713482000000006, -122.504352 37.713716999999995, -122.50438199999999 37.713903999999985, -122.50465900000002 37.71485499999999, -122.504773 37.71516, -122.50488 37.71539700000001, -122.505022 37.715737999999995, -122.50505299999999 37.715944, -122.50510199999998 37.716122, -122.50531400000001 37.71671299999999, -122.50541300000002 37.716920000000016, -122.505484 37.717112, -122.505568 37.717303, -122.50558500000001 37.71753799999999, -122.505661 37.717813, -122.505766 37.718088, -122.505827 37.71833, -122.50578999999998 37.718519, -122.50587900000001 37.718705000000014, -122.505979 37.71883699999999, -122.506069 37.71909000000001, -122.50607600000002 37.719355, -122.506097 37.71962, -122.506129 37.719754000000016, -122.506114 37.719904, -122.50610100000002 37.719972999999996, -122.50608800000002 37.720136, -122.506096 37.720286999999985, -122.506148 37.72065799999998, -122.506243 37.72089599999999, -122.50631799999998 37.721022999999995, -122.50642800000001 37.721385, -122.506548 37.72165999999999, -122.50767700000002 37.728466, -122.507717 37.728547999999996, -122.50776100000002 37.728626999999996, -122.50777 37.72873799999999, -122.507796 37.728866, -122.507807 37.729046000000004, -122.507826 37.729164, -122.507873 37.729293000000006, -122.507911 37.729436, -122.50794799999998 37.72954300000001, -122.50801100000001 37.72964799999998, -122.50804 37.729656, -122.50803799999998 37.72970000000001, -122.508057 37.729755999999995, -122.50806399999999 37.729814999999974, -122.50806399999999 37.729911, -122.508073 37.73004100000001, -122.508086 37.730090999999994, -122.508087 37.73016899999999, -122.50809500000001 37.730244, -122.508111 37.73032799999998, -122.50811 37.73040199999998, -122.50812799999999 37.73052500000001, -122.508163 37.730636, -122.508168 37.73075699999998, -122.50815499999999 37.730821000000006, -122.50816499999998 37.73088299999999, -122.50818500000001 37.730953, -122.508163 37.73100099999998, -122.508078 37.73106, -122.50807099999999 37.731103000000004, -122.50801899999999 37.731192999999976, -122.508028 37.731243, -122.50804999999998 37.73131099999999, -122.508048 37.73135699999998, -122.50801300000002 37.731438999999995, -122.508028 37.731473, -122.508041 37.73153199999998, -122.508034 37.73158500000001, -122.508033 37.731637999999975, -122.50804600000002 37.73172399999999, -122.50806399999999 37.73178099999999, -122.508069 37.73186700000001, -122.508098 37.731972000000006, -122.50812199999999 37.732008000000015, -122.50816400000001 37.73205699999998, -122.50818699999999 37.73219099999999, -122.50821100000002 37.732260000000004, -122.50825600000002 37.732336000000004, -122.508253 37.732417999999996, -122.508266 37.73248699999999, -122.50830199999999 37.732554, -122.508325 37.732628999999996, -122.508355 37.732684000000006, -122.508406 37.732815, -122.508417 37.732887999999996, -122.50834699999999 37.732966999999995, -122.508317 37.733017000000004, -122.508298 37.733061, -122.508297 37.733123000000006, -122.50830700000002 37.73318899999999, -122.508291 37.733222999999995, -122.508292 37.73326600000001, -122.508286 37.73330999999999, -122.508261 37.733338, -122.50825699999999 37.73339000000001, -122.508264 37.73344699999998, -122.508264 37.73354700000001, -122.508271 37.733586, -122.508276 37.733668, -122.50826800000002 37.733709, -122.50828999999999 37.73374799999999, -122.508303 37.733813999999995, -122.508249 37.73388299999999, -122.508239 37.734350000000006, -122.50825699999999 37.734421999999995, -122.508246 37.734452, -122.508265 37.734508999999996, -122.50825699999999 37.73452700000001, -122.508258 37.734562, -122.508282 37.734595, -122.50827100000002 37.734634, -122.50826900000001 37.734769, -122.508273 37.73481499999999, -122.508315 37.73491199999999, -122.50835000000001 37.735023000000005, -122.508408 37.735053999999984, -122.50845500000001 37.735101, -122.508462 37.735124, -122.508477 37.73515100000001, -122.508478 37.735183, -122.508497 37.735256, -122.508536 37.735327000000005, -122.508538 37.735402, -122.50671700000001 37.73547, -122.506516 37.735383999999996, -122.505369 37.73538300000002, -122.50525700000001 37.73547500000001, -122.505153 37.73556500000001, -122.50418499999999 37.735558, -122.50321899999999 37.735551, -122.503105 37.735465999999995, -122.502995 37.735555, -122.50255800000001 37.735557, -122.502031 37.735515, -122.50159499999998 37.735438, -122.50117900000002 37.73534199999999, -122.501097 37.735206000000005, -122.500902 37.73525299999999, -122.500493 37.73510499999998, -122.50006300000001 37.734905, -122.499239 37.73445399999999, -122.49919599999998 37.73431199999999, -122.49903300000001 37.734359, -122.498606 37.73418599999999, -122.49803099999998 37.734027000000005, -122.497487 37.733925, -122.496856 37.733867, -122.496636 37.733771, -122.49676 37.73358599999999, -122.497456 37.733013, -122.498107 37.73226799999998, -122.499059 37.73157599999999, -122.49823 37.731376, -122.498002 37.73127799999998, -122.49806 37.731165, -122.49787100000002 37.730729999999994, -122.497364 37.72968899999999, -122.49735400000002 37.729668, -122.497233 37.729489999999984, -122.497017 37.72930300000001, -122.49669900000002 37.729124000000006, -122.49635700000002 37.729034000000006, -122.496035 37.72901200000001, -122.49568800000002 37.729059, -122.49428600000002 37.729399, -122.49346999999999 37.729597, -122.493444 37.72948499999999, -122.493311 37.72936299999999, -122.492538 37.72894699999999, -122.492267 37.72884, -122.49192900000001 37.728797, -122.491709 37.728826999999995, -122.49144200000002 37.72886399999999, -122.49101099999999 37.72907299999999, -122.490974 37.729112, -122.49055899999999 37.729547999999994, -122.49054699999999 37.729652, -122.49042500000002 37.72969199999999, -122.490135 37.730002999999996, -122.489901 37.730164999999985, -122.48958 37.73028599999997, -122.489205 37.730319, -122.48889 37.730257, -122.48672399999998 37.729586999999995, -122.48655199999999 37.729584999999986, -122.48647300000002 37.729504, -122.485722 37.729291999999994, -122.48540500000001 37.729019, -122.48405300000002 37.727411999999994, -122.48395700000002 37.72709, -122.483864 37.727019999999996, -122.48381599999999 37.726931, -122.483881 37.72667299999999, -122.48439300000001 37.725452, -122.484629 37.72489, -122.484962 37.72409500000002, -122.48507500000001 37.724, -122.485127 37.72394799999999, -122.48512200000002 37.72316599999999, -122.485143 37.72290399999999, -122.48512899999999 37.718624999999996, -122.48507700000002 37.71857399999998, -122.48512899999999 37.718534, -122.48512800000002 37.71836100000001, -122.48507599999998 37.718328, -122.48512800000002 37.718277, -122.485127 37.71805599999999, -122.48521099999998 37.716209, -122.48527600000001 37.71479200000002, -122.485229 37.714694999999985, -122.48504299999998 37.714754, -122.481822 37.714658, -122.48039100000001 37.71459999999999, -122.480302 37.71453999999999, -122.48020500000001 37.714591999999996, -122.47996100000002 37.71459099999998, -122.47888600000002 37.714567, -122.47701599999999 37.714593, -122.476624 37.71456699999999, -122.47629299999998 37.714498999999996, -122.47590700000002 37.71439799999999, -122.475537 37.71424700000001, -122.47547500000002 37.714156999999986, -122.475342 37.71415999999999, -122.473964 37.713446000000005, -122.47339099999999 37.71323300000001, -122.472821 37.71301999999999, -122.472737 37.71292700000001, -122.472584 37.712932, -122.472371 37.71286799999999, -122.47226900000001 37.712838, -122.471869 37.71279699999999, -122.471355 37.712801999999996, -122.471337 37.71268899999999, -122.47131100000001 37.712475000000005, -122.47125499999999 37.711831, -122.471252 37.711592, -122.471239 37.710648, -122.471225 37.70965699999999, -122.47121500000002 37.708939, -122.471268 37.708656000000005, -122.471277 37.708608999999996, -122.471319 37.70830499999999, -122.47148500000002 37.70833099999998, -122.47153100000001 37.708332, -122.471761 37.70833400000001, -122.47183700000001 37.708332000000006, -122.481083 37.708231999999995, -122.48378300000002 37.70833200000001, -122.48488300000001 37.708332000000006, -122.48511699999999 37.708285, -122.485382 37.708231000000005, -122.48559 37.708231, -122.48563000000001 37.708232, -122.48570200000002 37.708231999999974, -122.48604199999998 37.70823300000001, -122.48669000000001 37.70823299999999, -122.49358300000002 37.70823199999998, -122.497783 37.70813199999999, -122.49809300000001 37.708132, -122.49811 37.708132, -122.498169 37.708132))",4131.0,0.0,1008,075,S,060750604001008,+37.7339690,-122.4979651,G5040,Block 1008,06,060400,,
60750332031,"POLYGON ((-122.472821 37.71301999999999, -122.47339099999999 37.71323300000001, -122.473964 37.713446000000005, -122.475342 37.71415999999999, -122.47547500000002 37.714156999999986, -122.475537 37.71424700000001, -122.47590700000002 37.71439799999999, -122.47629299999998 37.714498999999996, -122.476624 37.71456699999999, -122.47701599999999 37.714593, -122.47888600000002 37.714567, -122.47996100000002 37.71459099999998, -122.48020500000001 37.714591999999996, -122.480302 37.71453999999999, -122.48039100000001 37.71459999999999, -122.481822 37.714658, -122.48504299999998 37.714754, -122.485229 37.714694999999985, -122.48527600000001 37.71479200000002, -122.48521099999998 37.716209, -122.485127 37.71805599999999, -122.48512800000002 37.718277, -122.48507599999998 37.718328, -122.48512800000002 37.71836100000001, -122.48512899999999 37.718534, -122.48507700000002 37.71857399999998, -122.484778 37.718571, -122.484833 37.718515, -122.48483100000001 37.718379, -122.48478099999998 37.718323000000005, -122.48483100000001 37.71827599999999, -122.484841 37.717357, -122.48478900000002 37.71729899999999, -122.484842 37.71725399999999, -122.484845 37.716958999999996, -122.484777 37.71668400000001, -122.484565 37.716280999999995, -122.484448 37.716178, -122.48438100000001 37.716099, -122.48385500000002 37.71558199999998, -122.48366000000001 37.715501999999994, -122.48331400000002 37.71549099999999, -122.48164699999998 37.71543799999997, -122.481632 37.71573999999999, -122.48160999999999 37.716190999999995, -122.48133899999999 37.71595599999999, -122.480287 37.715225000000004, -122.47999800000001 37.71502499999999, -122.47843600000002 37.71519399999998, -122.47832700000002 37.71528, -122.478432 37.71591, -122.47829500000002 37.71593, -122.477501 37.71601400000001, -122.476639 37.716105999999996, -122.47649300000002 37.716193, -122.47591800000001 37.716787999999994, -122.475354 37.71736799999999, -122.475253 37.717414999999974, -122.47438299999999 37.717507, -122.474439 37.71784900000001, -122.474484 37.718119, -122.474537 37.718436, -122.47459599999999 37.71879399999999, -122.47486300000001 37.71903599999998, -122.47465600000001 37.719153999999996, -122.474528 37.719065, -122.472844 37.717312, -122.47257200000001 37.717174, -122.47263299999999 37.716908, -122.47254200000002 37.716631000000014, -122.47237499999999 37.716122999999996, -122.471836 37.71464699999997, -122.47171100000001 37.714229, -122.47163900000001 37.713986, -122.471598 37.71384899999999, -122.471472 37.713426999999996, -122.471355 37.712801999999996, -122.471869 37.71279699999999, -122.47226900000001 37.712838, -122.472371 37.71286799999999, -122.472584 37.712932, -122.472737 37.71292700000001, -122.472821 37.71301999999999))",3614.0,0.0,1014,075,S,060750332031014,+37.7165246,-122.4851453,G5040,Block 1014,06,033203,,
60750313022,"POLYGON ((-122.471163 37.71280399999999, -122.471355 37.712801999999996, -122.471472 37.713426999999996, -122.471598 37.71384899999999, -122.47163900000001 37.713986, -122.47171100000001 37.714229, -122.471836 37.71464699999997, -122.47237499999999 37.716122999999996, -122.47254200000002 37.716631000000014, -122.47263299999999 37.716908, -122.47257200000001 37.717174, -122.472523 37.717122999999994, -122.471572 37.716125999999996, -122.471457 37.71608499999999, -122.47071400000002 37.716089, -122.469818 37.716093, -122.46891899999999 37.716097999999995, -122.46801700000002 37.71610299999998, -122.467116 37.71610799999999, -122.46622 37.716113, -122.466199 37.71427999999999, -122.467094 37.714273, -122.467073 37.712422, -122.46719200000001 37.712476999999986, -122.46801800000001 37.712455, -122.468446 37.7125, -122.46867 37.712523999999995, -122.46930599999999 37.712647, -122.46999300000002 37.71278100000001, -122.470331 37.712812000000014, -122.470895 37.712806, -122.471163 37.71280399999999))",15576.0,0.0,2010,075,S,060750313022010,+37.7134896,-122.4698906,G5040,Block 2010,06,031302,,
60750332032,"POLYGON ((-122.48164699999998 37.71543799999997, -122.48331400000002 37.71549099999999, -122.48366000000001 37.715501999999994, -122.48385500000002 37.71558199999998, -122.48438100000001 37.716099, -122.484448 37.716178, -122.484565 37.716280999999995, -122.484777 37.71668400000001, -122.484845 37.716958999999996, -122.484842 37.71725399999999, -122.48478900000002 37.71729899999999, -122.484841 37.717357, -122.48483100000001 37.71827599999999, -122.48478099999998 37.718323000000005, -122.48483100000001 37.718379, -122.484833 37.718515, -122.484778 37.718571, -122.48463100000001 37.718565999999996, -122.483143 37.71851700000001, -122.48315900000001 37.718271, -122.48318000000002 37.717952, -122.48320499999998 37.717585, -122.48154300000002 37.71753099999999, -122.480716 37.71750399999999, -122.48053499999999 37.717425, -122.479981 37.71694199999999, -122.47867399999998 37.717903, -122.478445 37.71769700000001, -122.47811300000001 37.717484000000006, -122.47772199999999 37.717411, -122.477377 37.717552999999995, -122.47730899999999 37.71762999999998, -122.477197 37.717683, -122.475982 37.716942999999986, -122.47591800000001 37.716787999999994, -122.47649300000002 37.716193, -122.476639 37.716105999999996, -122.477501 37.71601400000001, -122.47829500000002 37.71593, -122.478432 37.71591, -122.47832700000002 37.71528, -122.47843600000002 37.71519399999998, -122.47999800000001 37.71502499999999, -122.480287 37.715225000000004, -122.48133899999999 37.71595599999999, -122.48160999999999 37.716190999999995, -122.481632 37.71573999999999, -122.48164699999998 37.71543799999997))",6123.0,0.0,2007,075,S,060750332032007,+37.7172524,-122.4834439,G5040,Block 2007,06,033203,,
60750313012,"POLYGON ((-122.47071400000002 37.716089, -122.471457 37.71608499999999, -122.471572 37.716125999999996, -122.472523 37.717122999999994, -122.47257200000001 37.717174, -122.472655 37.7175, -122.472652 37.717698000000006, -122.47264400000002 37.71785299999999, -122.47263000000001 37.718097, -122.472604 37.718576999999996, -122.47254699999999 37.719639999999984, -122.472343 37.719635999999994, -122.471652 37.71963999999999, -122.47075200000002 37.719646000000004, -122.46985200000002 37.71965200000001, -122.46895100000002 37.719659, -122.468052 37.71966499999999, -122.46715300000001 37.71967199999998, -122.46625399999999 37.719679, -122.46623499999998 37.717912, -122.467137 37.71790599999999, -122.46803600000001 37.71789999999998, -122.46801700000002 37.71610299999998, -122.46891899999999 37.716097999999995, -122.469818 37.716093, -122.47071400000002 37.716089))",12923.0,0.0,2006,075,S,060750313012006,+37.7187332,-122.4720167,G5040,Block 2006,06,031301,,
60750313021,"POLYGON ((-122.462615 37.715619, -122.462608 37.71488399999999, -122.462602 37.71430799999998, -122.46350000000001 37.714301, -122.464401 37.714293999999995, -122.4653 37.714286999999985, -122.466199 37.71427999999999, -122.46622 37.716113, -122.467116 37.71610799999999, -122.46801700000002 37.71610299999998, -122.46803600000001 37.71789999999998, -122.467137 37.71790599999999, -122.46623499999998 37.717912, -122.46534199999999 37.717918, -122.46444 37.71792399999999, -122.463542 37.717929999999996, -122.46264 37.71793599999998, -122.462633 37.717421, -122.46262500000002 37.716570999999995, -122.46262 37.71614399999999, -122.462615 37.715619))",15872.0,0.0,1002,075,S,060750313021002,+37.7170217,-122.4648808,G5040,Block 1002,06,031302,,
60750332041,"POLYGON ((-122.47730899999999 37.71762999999998, -122.477377 37.717552999999995, -122.47772199999999 37.717411, -122.47811300000001 37.717484000000006, -122.478445 37.71769700000001, -122.47867399999998 37.717903, -122.478754 37.718061, -122.47876400000001 37.718286, -122.478646 37.71847100000001, -122.47855600000001 37.71853899999999, -122.47851100000001 37.718641999999996, -122.47954199999998 37.71953399999999, -122.47975400000001 37.71957299999999, -122.479114 37.72003999999999, -122.47903 37.72014699999999, -122.478986 37.720884, -122.478876 37.720839, -122.47702100000002 37.720773, -122.47616300000001 37.72074199999998, -122.47606999999999 37.72077999999999, -122.47602 37.720746, -122.475724 37.720791999999996, -122.47540099999999 37.72088699999998, -122.475222 37.721056999999995, -122.475342 37.720866000000015, -122.475342 37.72054899999999, -122.475225 37.720442999999996, -122.475342 37.720273, -122.47522699999999 37.71983599999999, -122.475168 37.71976699999999, -122.47489699999998 37.719448, -122.47485 37.71939899999999, -122.474528 37.719065, -122.47465600000001 37.719153999999996, -122.47486300000001 37.71903599999998, -122.47459599999999 37.71879399999999, -122.474537 37.718436, -122.474484 37.718119, -122.474439 37.71784900000001, -122.47438299999999 37.717507, -122.475253 37.717414999999974, -122.475354 37.71736799999999, -122.47591800000001 37.716787999999994, -122.475982 37.716942999999986, -122.477197 37.717683, -122.47730899999999 37.71762999999998))",3269.0,0.0,1012,075,S,060750332041012,+37.7193922,-122.4758381,G5040,Block 1012,06,033204,,
60750332042,"POLYGON ((-122.480716 37.71750399999999, -122.48154300000002 37.71753099999999, -122.48320499999998 37.717585, -122.48318000000002 37.717952, -122.48315900000001 37.718271, -122.483143 37.71851700000001, -122.483104 37.719108999999996, -122.48142399999999 37.719055999999995, -122.48063400000001 37.719031999999984, -122.48043799999999 37.71907100000001, -122.47975400000001 37.71957299999999, -122.47954199999998 37.71953399999999, -122.47851100000001 37.718641999999996, -122.47855600000001 37.71853899999999, -122.478646 37.71847100000001, -122.47876400000001 37.718286, -122.478754 37.718061, -122.47867399999998 37.717903, -122.479981 37.71694199999999, -122.48053499999999 37.717425, -122.480716 37.71750399999999))",3140.0,0.0,2000,075,S,060750332042000,+37.7190396,-122.4791371,G5040,Block 2000,06,033204,,
60750332043,"POLYGON ((-122.48507700000002 37.71857399999998, -122.48512899999999 37.718624999999996, -122.485143 37.72290399999999, -122.48512200000002 37.72316599999999, -122.485127 37.72394799999999, -122.48507500000001 37.724, -122.484818 37.72404899999998, -122.48374 37.723153, -122.483713 37.723099, -122.48362100000001 37.723024, -122.483412 37.722944999999996, -122.48335 37.722738, -122.48249200000002 37.72200099999999, -122.48238100000002 37.721959, -122.482306 37.72178500000002, -122.48211100000002 37.721702, -122.48114 37.720863, -122.481058 37.72070300000001, -122.48082900000001 37.72059499999999, -122.47982699999999 37.719729, -122.47975400000001 37.71957299999999, -122.48043799999999 37.71907100000001, -122.48063400000001 37.719031999999984, -122.48142399999999 37.719055999999995, -122.483104 37.719108999999996, -122.483143 37.71851700000001, -122.48463100000001 37.718565999999996, -122.484778 37.718571, -122.48507700000002 37.71857399999998))",46198.0,0.0,3001,075,S,060750332043001,+37.7219689,-122.4841664,G5040,Block 3001,06,033204,,
60750331004,"POLYGON ((-122.492538 37.72894699999999, -122.493311 37.72936299999999, -122.493444 37.72948499999999, -122.49346999999999 37.729597, -122.49349 37.729774, -122.493631 37.731802, -122.49371900000001 37.731910000000006, -122.493646 37.732006, -122.493672 37.732382, -122.493723 37.733115000000005, -122.49377200000002 37.733816, -122.49378400000002 37.73398900000001, -122.493345 37.734009, -122.49225900000002 37.73405799999999, -122.49150900000001 37.734092, -122.491343 37.734007999999996, -122.491132 37.734096, -122.49055 37.734125, -122.49044399999998 37.73405, -122.49032600000001 37.734136, -122.48908600000001 37.73419700000001, -122.488956 37.734113, -122.488745 37.73421499999999, -122.48817199999999 37.73424, -122.487248 37.73427999999999, -122.48638399999999 37.734316999999976, -122.48610099999999 37.734328999999995, -122.48593300000002 37.734247, -122.485775 37.73434499999999, -122.485518 37.734356000000005, -122.48552500000001 37.73419399999998, -122.485395 37.732276999999996, -122.48530199999999 37.730946, -122.48617899999999 37.730879, -122.48617700000001 37.73059099999999, -122.486311 37.730221, -122.48651600000001 37.72980199999999, -122.48655199999999 37.729584999999986, -122.48672399999998 37.729586999999995, -122.48889 37.730257, -122.489205 37.730319, -122.48958 37.73028599999997, -122.489901 37.730164999999985, -122.490135 37.730002999999996, -122.49042500000002 37.72969199999999, -122.49054699999999 37.729652, -122.49055899999999 37.729547999999994, -122.490974 37.729112, -122.49101099999999 37.72907299999999, -122.49144200000002 37.72886399999999, -122.491709 37.728826999999995, -122.49192900000001 37.728797, -122.492267 37.72884, -122.492538 37.72894699999999))",3961.0,0.0,4025,075,S,060750331004025,+37.7339563,-122.4926057,G5040,Block 4025,06,033100,,
60750353005,"POLYGON ((-122.49903900000001 37.734562, -122.49919599999998 37.73431199999999, -122.499239 37.73445399999999, -122.50006300000001 37.734905, -122.500493 37.73510499999998, -122.500902 37.73525299999999, -122.501097 37.735206000000005, -122.500959 37.735471, -122.50101 37.736324, -122.501142 37.738192, -122.501272 37.740049000000006, -122.501404 37.74190999999999, -122.500332 37.741959, -122.499262 37.742007, -122.49913200000002 37.740143, -122.499001 37.73828599999999, -122.50005799999998 37.738239, -122.499939 37.73637099999999, -122.498869 37.73641700000001, -122.498789 37.73528299999998, -122.498793 37.735071000000005, -122.498863 37.73484199999998, -122.49903900000001 37.734562))",19037.0,0.0,5006,075,S,060750353005006,+37.7354902,-122.4993620,G5040,Block 5006,06,035300,,
60750332011,"POLYGON ((-122.481058 37.72070300000001, -122.48114 37.720863, -122.48211100000002 37.721702, -122.482306 37.72178500000002, -122.48238100000002 37.721959, -122.48249200000002 37.72200099999999, -122.48335 37.722738, -122.483412 37.722944999999996, -122.48362100000001 37.723024, -122.483713 37.723099, -122.48374 37.723153, -122.484818 37.72404899999998, -122.48507500000001 37.724, -122.484962 37.72409500000002, -122.484629 37.72489, -122.48439300000001 37.725452, -122.483881 37.72667299999999, -122.48381599999999 37.726931, -122.483864 37.727019999999996, -122.48395700000002 37.72709, -122.48405300000002 37.727411999999994, -122.48540500000001 37.729019, -122.485722 37.729291999999994, -122.48647300000002 37.729504, -122.48655199999999 37.729584999999986, -122.48651600000001 37.72980199999999, -122.486311 37.730221, -122.48617700000001 37.73059099999999, -122.48617899999999 37.730879, -122.48530199999999 37.730946, -122.48442299999999 37.73101299999999, -122.48354499999999 37.731080000000006, -122.48266400000001 37.73114699999999, -122.48193000000002 37.731172, -122.48178700000001 37.73117, -122.4809 37.731158, -122.480015 37.73114799999999, -122.47913199999999 37.731139000000006, -122.47824700000001 37.731128999999996, -122.47723200000001 37.731117999999995, -122.47683900000001 37.731114, -122.47592699999998 37.731104, -122.47485700000001 37.731066000000006, -122.47478200000002 37.730993, -122.47473499999998 37.73036099999998, -122.474634 37.72899199999998, -122.47463 37.72893399999999, -122.474733 37.727032999999984, -122.4749 37.726991, -122.47474199999999 37.72687399999999, -122.474811 37.725593, -122.474848 37.72490599999999, -122.47494700000001 37.72308599999999, -122.475049 37.721211, -122.475222 37.721056999999995, -122.47540099999999 37.72088699999998, -122.475724 37.720791999999996, -122.47602 37.720746, -122.47606999999999 37.72077999999999, -122.47616300000001 37.72074199999998, -122.47702100000002 37.720773, -122.478876 37.720839, -122.478986 37.720884, -122.47903 37.72014699999999, -122.479114 37.72003999999999, -122.47975400000001 37.71957299999999, -122.47982699999999 37.719729, -122.48082900000001 37.72059499999999, -122.481058 37.72070300000001))",565.0,0.0,1016,075,S,060750332011016,+37.7208606,-122.4756682,G5040,Block 1016,06,033201,,
