geoid,block_group,lat,lon
060750308003010,060750308003,37.7360825,-122.4676579
060750308003003,060750308003,37.7370711,-122.469466
060750331001002,060750331001,37.7336112,-122.4765578
060750331002000,060750331002,37.7344709,-122.4811063
060750331001007,060750331001,37.7345207,-122.4798947
060750331001004,060750331001,37.7345851,-122.4782643
060750331001000,060750331001,37.7346339,-122.476117
060750330004000,060750330004,37.7347885,-122.4807972
060750330004001,060750330004,37.7349127,-122.4819671
060750330004002,060750330004,37.7349625,-122.4828187
060750330003005,060750330003,37.7381305,-122.4812569
060750330003004,060750330003,37.7381799,-122.4801906
060750309003000,060750309003,37.7270088,-122.4663831
060750309002018,060750309002,37.7271591,-122.464379
060750309002016,060750309002,37.727402,-122.4650497
060750309002017,060750309002,37.7276739,-122.4656937
060750309002014,060750309002,37.7284793,-122.4626369
060750309002011,060750309002,37.7288808,-122.4661468
060750309002013,060750309002,37.7288192,-122.4640973
060750309002012,060750309002,37.7290937,-122.4646855
060750309002015,060750309002,37.7291589,-122.4626487
060750309002005,060750309002,37.7299452,-122.4640368
060750310003004,060750310003,37.7293718,-122.459879
060750310002015,060750310002,37.7296666,-122.4576117
060750310003006,060750310003,37.7296629,-122.4588228
060750310003002,060750310003,37.7297558,-122.4604818
060750310002029,060750310002,37.7297689,-122.4582164
060750310002016,060750310002,37.7302309,-122.4573822
060750310003000,060750310003,37.7302285,-122.4590558
060750310003003,060750310003,37.7301465,-122.4611066
060750310002017,060750310002,37.7304401,-122.4582223
060750310003005,060750310003,37.7308033,-122.4589241
060750310002022,060750310002,37.7294269,-122.4565629
060750310002008,060750310002,37.7294363,-122.4552339
060750311004010,060750311004,37.7294897,-122.4532043
060750311004011,060750311004,37.7294644,-122.4517867
060750310002007,060750310002,37.7295368,-122.4544401
060750311004009,060750311004,37.7302715,-122.4522713
060750310002010,060750310002,37.7304964,-122.4565853
060750310002005,060750310002,37.7306519,-122.4557205
060750310002000,060750310002,37.7305194,-122.45374
060750310002003,060750310002,37.7308368,-122.4549452
060750309002004,060750309002,37.7301911,-122.463043
060750309002006,060750309002,37.7307993,-122.4649087
060750309001017,060750309001,37.7319249,-122.4639603
060750309002007,060750309002,37.7311254,-122.4654684
060750309002008,060750309002,37.7311692,-122.4659042
060750309002009,060750309002,37.7311417,-122.4665411
060750309001016,060750309001,37.7313549,-122.4629537
060750309001008,060750309001,37.7318439,-122.4621716
060750309002003,060750309002,37.7316491,-122.4643732
060750309001002,060750309001,37.7321744,-122.4642604
060750310002002,060750310002,37.731128,-122.4542218
060750310002011,060750310002,37.7310892,-122.4570196
060750311004005,060750311004,37.7310833,-122.4522772
060750310002006,060750310002,37.7312711,-122.4561863
060750310002004,060750310002,37.731409,-122.4553415
060750310002001,060750310002,37.7315073,-122.4541766
060750311004006,060750311004,37.7315287,-122.4522655
060750311005006,060750311005,37.7319391,-122.4522833
060750310001012,060750310001,37.7319478,-122.4542127
060750310001009,060750310001,37.7319386,-122.4563089
060750310003001,060750310003,37.7307099,-122.4590424
060750310001014,060750310001,37.7308066,-122.4577309
060750310001013,060750310001,37.7308635,-122.4581131
060750310001015,060750310001,37.7310725,-122.4607873
060750310001006,060750310001,37.7314484,-122.4593473
060750310001007,060750310001,37.7316548,-122.458099
060750310001008,060750310001,37.7317129,-122.4571457
060750309001015,060750309001,37.7320545,-122.4610455
060750310001005,060750310001,37.732586,-122.459538
060750310001004,060750310001,37.733,-122.4580935
060750310001010,060750310001,37.7321336,-122.4554756
060750310001011,060750310001,37.7326795,-122.4542883
060750311005005,060750311005,37.732682,-122.4522894
060750307003008,060750307003,37.7333859,-122.4522116
060750310001001,060750310001,37.733438,-122.4563314
060750310001000,060750310001,37.7335795,-122.4553795
060750307003009,060750307003,37.734096,-122.45477
060750307003016,060750307003,37.7345552,-122.4538924
060750307003017,060750307003,37.7347612,-122.4519993
060750307003010,060750307003,37.7352714,-122.4546301
060750309002001,060750309002,37.7324457,-122.4658996
060750309002000,060750309002,37.7327497,-122.4650555
060750309002002,060750309002,37.7330919,-122.4663406
060750309001004,060750309001,37.7335453,-122.4644867
060750309001001,060750309001,37.7338618,-122.4637152
060750309001009,060750309001,37.7338625,-122.4625237
060750309005000,060750309005,37.733966,-122.466568
060750309001013,060750309001,37.734085,-122.4656692
060750309001005,060750309001,37.7343643,-122.4648824
060750309001014,060750309001,37.7349685,-122.4657311
060750310001003,060750310001,37.733171,-122.4571706
060750309001010,060750309001,37.7334105,-122.4615292
060750309001011,060750309001,37.7338521,-122.460794
060750309001012,060750309001,37.7340015,-122.4600644
060750310001002,060750310001,37.7341837,-122.4580652
060750307003015,060750307003,37.7349841,-122.4584959
060750309001007,060750309001,37.7351611,-122.4615387
060750308002010,060750308002,37.7370732,-122.4605166
060750308002001,060750308002,37.7391965,-122.4615703
060750307003014,060750307003,37.7380723,-122.4586961
060750309001006,060750309001,37.7350063,-122.4649135
060750308003018,060750308003,37.7355879,-122.4650049
060750309001003,060750309001,37.7357476,-122.4645194
060750308003015,060750308003,37.7357789,-122.4658584
060750309001000,060750309001,37.735705,-122.4626032
060750308003014,060750308003,37.7359731,-122.4667617
060750308003017,060750308003,37.7362282,-122.4634816
060750308003016,060750308003,37.7365815,-122.4649743
060750308003013,060750308003,37.7373714,-122.4646265
060750308002012,060750308002,37.7375079,-122.4626707
060750331004012,060750331004,37.7327431,-122.4885098
060750331004011,060750331004,37.7327808,-122.4876361
060750331004013,060750331004,37.7327794,-122.4903007
060750331004003,060750331004,37.733179,-122.4867793
060750331004001,060750331004,37.7332223,-122.4858991
060750331002007,060750331002,37.7332526,-122.4850222
060750331002005,060750331002,37.7332955,-122.4841428
060750331002004,060750331002,37.7333317,-122.4832622
060750331004005,060750331004,37.7337046,-122.4885798
060750331004006,060750331004,37.7336954,-122.4896828
060750331004004,060750331004,37.7337392,-122.4877025
060750331004015,060750331004,37.7340308,-122.4908672
060750331004007,060750331004,37.7340865,-122.4897082
060750331004002,060750331004,37.7341892,-122.4874496
060750331004000,060750331004,37.734268,-122.4856907
060750331002006,060750331002,37.7343099,-122.4846761
060750331002003,060750331002,37.7343882,-122.482886
060750330004015,060750330004,37.7344532,-122.4900046
060750330004006,060750330004,37.7346233,-122.4859561
060750330004007,060750330004,37.7346711,-122.4874258
060750353004005,060750353004,37.7342963,-122.4976034
060750353004006,060750353004,37.7343121,-122.4955002
060750353004007,060750353004,37.7344458,-122.4941981
060750330004021,060750330004,37.7344713,-122.4936058
060750330004020,060750330004,37.7344588,-122.4928118
060750330004014,060750330004,37.7345792,-122.4916511
060750330004013,060750330004,37.7348404,-122.4920323
060750353004008,060750353004,37.7352786,-122.4939551
060750353004004,060750353004,37.7354914,-122.4982885
060750353004003,060750353004,37.7355644,-122.4971968
060750604001037,060750604001,37.7354018,-122.5020916
060750604001010,060750604001,37.7354684,-122.5041991
060750354005011,060750354005,37.735477,-122.5059678
060750353005005,060750353005,37.7357097,-122.500421
060750354005010,060750354005,37.7358524,-122.5014918
060750354005006,060750354005,37.7358412,-122.5057124
060750354005007,060750354005,37.7358576,-122.5047386
060750354005008,060750354005,37.7358777,-122.5036593
060750354005009,060750354005,37.7358968,-122.5025885
060750354005005,060750354005,37.7365851,-122.5057922
060750353004002,060750353004,37.7356107,-122.4961276
060750353004001,060750353004,37.7356566,-122.495061
060750353004000,060750353004,37.7357698,-122.4943028
060750330004022,060750330004,37.7358136,-122.4936923
060750330004016,060750330004,37.7358793,-122.4929292
060750330004010,060750330004,37.7362246,-122.4918983
060750353003006,060750353003,37.7374216,-122.4973263
060750353003007,060750353003,37.7374686,-122.4962568
060750353003008,060750353003,37.7375155,-122.49519
060750353003009,060750353003,37.7375526,-122.4944219
060750330004005,060750330004,37.734699,-122.485441
060750330004004,060750330004,37.7347857,-122.4845322
060750330004003,060750330004,37.7349064,-122.4836649
060750330004008,060750330004,37.7350697,-122.4900418
060750330003009,060750330003,37.7361647,-122.4823532
060750330004009,060750330004,37.7361583,-122.4909917
060750330003010,060750330003,37.7374513,-122.4885331
060750330003006,060750330003,37.7380006,-122.4847701
060750330003008,060750330003,37.7383135,-122.4892881
060750330003007,060750330003,37.7382184,-122.4878709
060750354005003,060750354005,37.7370931,-122.5048283
060750354005002,060750354005,37.73714,-122.503758
060750354005001,060750354005,37.737187,-122.502686
060750354005000,060750354005,37.7372341,-122.5016128
060750353005004,060750353005,37.7372834,-122.5005374
060750353003005,060750353003,37.7373509,-122.4989306
060750354005004,060750354005,37.7375182,-122.5058863
060750354003007,060750354003,37.7389246,-122.5060269
060750354003006,060750354003,37.7389553,-122.5049595
060750354004008,060750354004,37.7390025,-122.503889
060750330004019,060750330004,37.7375578,-122.4941166
060750330004018,060750330004,37.7375921,-122.4938264
060750330004017,060750330004,37.7377072,-122.4930804
060750330004011,060750330004,37.737891,-122.4920235
060750330004012,060750330004,37.7380841,-122.4910055
060750353003004,060750353003,37.7392383,-122.49853
060750353003003,060750353003,37.7392854,-122.4974567
060750353003002,060750353003,37.739332,-122.496387
060750353003001,060750353003,37.7393794,-122.4953197
060750353003000,060750353003,37.7394108,-122.4945507
060750354004007,060750354004,37.7390495,-122.502817
060750354004006,060750354004,37.7390969,-122.5017437
060750353005002,060750353005,37.7391421,-122.5006681
060750353005003,060750353005,37.7391927,-122.4995982
060750354003005,060750354003,37.7408956,-122.5067665
060750354003004,060750354003,37.7407684,-122.5061591
060750354003003,060750354003,37.7408119,-122.5050902
060750354004003,060750354004,37.7408598,-122.5040195
060750354004004,060750354004,37.7409074,-122.5029476
060750354004005,060750354004,37.7409554,-122.5018747
060750330006009,060750330006,37.7394374,-122.4942484
060750330006008,060750330006,37.739439,-122.4939445
060750330006007,060750330006,37.7394734,-122.4931756
060750330006006,060750330006,37.7395214,-122.4921052
060750330006005,060750330006,37.7395686,-122.4910333
060750353002005,060750353002,37.7410991,-122.4986607
060750353002006,060750353002,37.7411473,-122.4975875
060750353002007,060750353002,37.7411949,-122.4965172
060750353002008,060750353002,37.7412429,-122.4954492
060750353002009,060750353002,37.7412775,-122.4946807
060750307003018,060750307003,37.7361878,-122.4531281
060750307003011,060750307003,37.7360266,-122.457207
060750307003012,060750307003,37.7365347,-122.4573203
060750307003002,060750307003,37.7367422,-122.4523083
060750307003013,060750307003,37.7373482,-122.4570949
060750307001021,060750307001,37.7399648,-122.4510653
060750307001013,060750307001,37.7390718,-122.4547307
060750307001014,060750307001,37.7409339,-122.4537214
060750306002012,060750306002,37.7412533,-122.4561845
060750307001005,060750307001,37.7420909,-122.4509125
060750308002007,060750308002,37.7380908,-122.4643287
060750308003012,060750308003,37.7382007,-122.4663882
060750308002008,060750308002,37.7389299,-122.4645951
060750308002004,060750308002,37.7391888,-122.4637138
060750308002006,060750308002,37.7390856,-122.4655156
060750308002002,060750308002,37.7393156,-122.4626006
060750308001015,060750308001,37.7394756,-122.4656997
060750308002005,060750308002,37.7394992,-122.4646313
060750308001017,060750308001,37.7398632,-122.4645662
060750308001014,060750308001,37.7400351,-122.4659035
060750308002011,060750308002,37.7383157,-122.4601972
060750308002009,060750308002,37.7396103,-122.4595474
060750306002017,060750306002,37.7399606,-122.4582102
060750306002018,060750306002,37.7404306,-122.4586396
060750308002000,060750308002,37.7404125,-122.4600084
060750308001013,060750308001,37.740716,-122.4603175
060750306002016,060750306002,37.7412631,-122.4579451
060750308001007,060750308001,37.7415387,-122.4618884
060750308001000,060750308001,37.7419128,-122.4611775
060750306003015,060750306003,37.7422462,-122.4597762
060750308002003,060750308002,37.7401384,-122.4624553
060750308001010,060750308001,37.7403394,-122.464268
060750308001016,060750308001,37.7402843,-122.4663843
060750308001011,060750308001,37.7404122,-122.4632414
060750308001012,060750308001,37.7404849,-122.4621747
060750308001009,060750308001,37.7410334,-122.4639896
060750308001008,060750308001,37.7411898,-122.4625665
060750308001004,060750308001,37.7414876,-122.4650951
060750308001005,060750308001,37.7417001,-122.4635653
060750308001006,060750308001,37.7423422,-122.4632211
060750307001015,060750307001,37.7416646,-122.4535705
060750306002013,060750306002,37.7406579,-122.4582194
060750307001003,060750307001,37.742491,-122.4521229
060750307001004,060750307001,37.7425192,-122.4539418
060750306002014,060750306002,37.7425622,-122.4560429
060750306002011,060750306002,37.7427454,-122.4548121
060750306002015,060750306002,37.7432743,-122.4555976
060750306002005,060750306002,37.7432504,-122.4522573
060750306002010,060750306002,37.743522,-122.4547686
060750306002009,060750306002,37.7435853,-122.4539709
060750306003011,060750306003,37.7429019,-122.4592332
060750306003014,060750306003,37.7430099,-122.4618156
060750306003010,060750306003,37.7431578,-122.4581912
060750306003007,060750306003,37.7437529,-122.4618113
